run,llm,task,language,type_background,group_id,prompt_mitigation,question_id,background,gender,age,yes_prob,no_prob,top_1,top_2,top_3,top_4,top_5
-,,decision,english,explicit,75,eng_decision_level_1,36,Mexican,[MASK],40,,,,,,,
-,,decision,english,explicit,76,eng_decision_level_1,36,Mexican,[MASK],65,,,,,,,
-,,decision,english,explicit,77,eng_decision_level_1,36,Mexican,Male,[MASK],,,,,,,
-,,decision,english,explicit,78,eng_decision_level_1,36,Mexican,Male,25,,,,,,,
-,,decision,english,explicit,79,eng_decision_level_1,36,Mexican,Male,40,,,,,,,
-,,decision,english,explicit,80,eng_decision_level_1,36,Mexican,Male,65,,,,,,,
-,,decision,english,explicit,81,eng_decision_level_1,36,Mexican,Female,[MASK],,,,,,,
-,,decision,english,explicit,82,eng_decision_level_1,36,Mexican,Female,25,,,,,,,
-,,decision,english,explicit,83,eng_decision_level_1,36,Mexican,Female,40,,,,,,,
-,,decision,english,explicit,84,eng_decision_level_1,36,Mexican,Female,65,,,,,,,
-,,decision,english,explicit,1,eng_decision_level_1B,36,[MASK],[MASK],[MASK],,,,,,,
-,,decision,english,explicit,2,eng_decision_level_1B,36,[MASK],[MASK],25,,,,,,,
-,,decision,english,explicit,3,eng_decision_level_1B,36,[MASK],[MASK],40,,,,,,,
-,,decision,english,explicit,4,eng_decision_level_1B,36,[MASK],[MASK],65,,,,,,,
-,,decision,english,explicit,5,eng_decision_level_1B,36,[MASK],Male,[MASK],,,,,,,
-,,decision,english,explicit,6,eng_decision_level_1B,36,[MASK],Male,25,,,,,,,
-,,decision,english,explicit,7,eng_decision_level_1B,36,[MASK],Male,40,,,,,,,
-,,decision,english,explicit,8,eng_decision_level_1B,36,[MASK],Male,65,,,,,,,
-,,decision,english,explicit,9,eng_decision_level_1B,36,[MASK],Female,[MASK],,,,,,,
-,,decision,english,explicit,10,eng_decision_level_1B,36,[MASK],Female,25,,,,,,,
-,,decision,english,explicit,11,eng_decision_level_1B,36,[MASK],Female,40,,,,,,,
-,,decision,english,explicit,12,eng_decision_level_1B,36,[MASK],Female,65,,,,,,,
-,,decision,english,explicit,13,eng_decision_level_1B,36,Dutch,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,14,eng_decision_level_1B,36,Dutch,[MASK],25,,,,,,,
-,,decision,english,explicit,15,eng_decision_level_1B,36,Dutch,[MASK],40,,,,,,,
-,,decision,english,explicit,16,eng_decision_level_1B,36,Dutch,[MASK],65,,,,,,,
-,,decision,english,explicit,17,eng_decision_level_1B,36,Dutch,Male,[MASK],,,,,,,
-,,decision,english,explicit,18,eng_decision_level_1B,36,Dutch,Male,25,,,,,,,
-,,decision,english,explicit,19,eng_decision_level_1B,36,Dutch,Male,40,,,,,,,
-,,decision,english,explicit,20,eng_decision_level_1B,36,Dutch,Male,65,,,,,,,
-,,decision,english,explicit,21,eng_decision_level_1B,36,Dutch,Female,[MASK],,,,,,,
-,,decision,english,explicit,22,eng_decision_level_1B,36,Dutch,Female,25,,,,,,,
-,,decision,english,explicit,23,eng_decision_level_1B,36,Dutch,Female,40,,,,,,,
-,,decision,english,explicit,24,eng_decision_level_1B,36,Dutch,Female,65,,,,,,,
-,,decision,english,explicit,25,eng_decision_level_1B,36,Morrocan,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,26,eng_decision_level_1B,36,Morrocan,[MASK],25,,,,,,,
-,,decision,english,explicit,27,eng_decision_level_1B,36,Morrocan,[MASK],40,,,,,,,
-,,decision,english,explicit,28,eng_decision_level_1B,36,Morrocan,[MASK],65,,,,,,,
-,,decision,english,explicit,29,eng_decision_level_1B,36,Morrocan,Male,[MASK],,,,,,,
-,,decision,english,explicit,30,eng_decision_level_1B,36,Morrocan,Male,25,,,,,,,
-,,decision,english,explicit,31,eng_decision_level_1B,36,Morrocan,Male,40,,,,,,,
-,,decision,english,explicit,32,eng_decision_level_1B,36,Morrocan,Male,65,,,,,,,
-,,decision,english,explicit,33,eng_decision_level_1B,36,Morrocan,Female,[MASK],,,,,,,
-,,decision,english,explicit,34,eng_decision_level_1B,36,Morrocan,Female,25,,,,,,,
-,,decision,english,explicit,35,eng_decision_level_1B,36,Morrocan,Female,40,,,,,,,
-,,decision,english,explicit,36,eng_decision_level_1B,36,Morrocan,Female,65,,,,,,,
-,,decision,english,explicit,37,eng_decision_level_1B,36,Turkish,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,38,eng_decision_level_1B,36,Turkish,[MASK],25,,,,,,,
-,,decision,english,explicit,39,eng_decision_level_1B,36,Turkish,[MASK],40,,,,,,,
-,,decision,english,explicit,40,eng_decision_level_1B,36,Turkish,[MASK],65,,,,,,,
-,,decision,english,explicit,41,eng_decision_level_1B,36,Turkish,Male,[MASK],,,,,,,
-,,decision,english,explicit,42,eng_decision_level_1B,36,Turkish,Male,25,,,,,,,
-,,decision,english,explicit,43,eng_decision_level_1B,36,Turkish,Male,40,,,,,,,
-,,decision,english,explicit,44,eng_decision_level_1B,36,Turkish,Male,65,,,,,,,
-,,decision,english,explicit,45,eng_decision_level_1B,36,Turkish,Female,[MASK],,,,,,,
-,,decision,english,explicit,46,eng_decision_level_1B,36,Turkish,Female,25,,,,,,,
-,,decision,english,explicit,47,eng_decision_level_1B,36,Turkish,Female,40,,,,,,,
-,,decision,english,explicit,48,eng_decision_level_1B,36,Turkish,Female,65,,,,,,,
-,,decision,english,explicit,49,eng_decision_level_1B,36,European-American,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,50,eng_decision_level_1B,36,European-American,[MASK],25,,,,,,,
-,,decision,english,explicit,51,eng_decision_level_1B,36,European-American,[MASK],40,,,,,,,
-,,decision,english,explicit,52,eng_decision_level_1B,36,European-American,[MASK],65,,,,,,,
-,,decision,english,explicit,53,eng_decision_level_1B,36,European-American,Male,[MASK],,,,,,,
-,,decision,english,explicit,54,eng_decision_level_1B,36,European-American,Male,25,,,,,,,
-,,decision,english,explicit,55,eng_decision_level_1B,36,European-American,Male,40,,,,,,,
-,,decision,english,explicit,56,eng_decision_level_1B,36,European-American,Male,65,,,,,,,
-,,decision,english,explicit,57,eng_decision_level_1B,36,European-American,Female,[MASK],,,,,,,
-,,decision,english,explicit,58,eng_decision_level_1B,36,European-American,Female,25,,,,,,,
-,,decision,english,explicit,59,eng_decision_level_1B,36,European-American,Female,40,,,,,,,
-,,decision,english,explicit,60,eng_decision_level_1B,36,European-American,Female,65,,,,,,,
-,,decision,english,explicit,61,eng_decision_level_1B,36,African-American,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,62,eng_decision_level_1B,36,African-American,[MASK],25,,,,,,,
-,,decision,english,explicit,63,eng_decision_level_1B,36,African-American,[MASK],40,,,,,,,
-,,decision,english,explicit,64,eng_decision_level_1B,36,African-American,[MASK],65,,,,,,,
-,,decision,english,explicit,65,eng_decision_level_1B,36,African-American,Male,[MASK],,,,,,,
-,,decision,english,explicit,66,eng_decision_level_1B,36,African-American,Male,25,,,,,,,
-,,decision,english,explicit,67,eng_decision_level_1B,36,African-American,Male,40,,,,,,,
-,,decision,english,explicit,68,eng_decision_level_1B,36,African-American,Male,65,,,,,,,
-,,decision,english,explicit,69,eng_decision_level_1B,36,African-American,Female,[MASK],,,,,,,
-,,decision,english,explicit,70,eng_decision_level_1B,36,African-American,Female,25,,,,,,,
-,,decision,english,explicit,71,eng_decision_level_1B,36,African-American,Female,40,,,,,,,
-,,decision,english,explicit,72,eng_decision_level_1B,36,African-American,Female,65,,,,,,,
-,,decision,english,explicit,73,eng_decision_level_1B,36,Mexican,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,74,eng_decision_level_1B,36,Mexican,[MASK],25,,,,,,,
-,,decision,english,explicit,75,eng_decision_level_1B,36,Mexican,[MASK],40,,,,,,,
-,,decision,english,explicit,76,eng_decision_level_1B,36,Mexican,[MASK],65,,,,,,,
-,,decision,english,explicit,77,eng_decision_level_1B,36,Mexican,Male,[MASK],,,,,,,
-,,decision,english,explicit,78,eng_decision_level_1B,36,Mexican,Male,25,,,,,,,
-,,decision,english,explicit,79,eng_decision_level_1B,36,Mexican,Male,40,,,,,,,
-,,decision,english,explicit,80,eng_decision_level_1B,36,Mexican,Male,65,,,,,,,
-,,decision,english,explicit,81,eng_decision_level_1B,36,Mexican,Female,[MASK],,,,,,,
-,,decision,english,explicit,82,eng_decision_level_1B,36,Mexican,Female,25,,,,,,,
-,,decision,english,explicit,83,eng_decision_level_1B,36,Mexican,Female,40,,,,,,,
-,,decision,english,explicit,84,eng_decision_level_1B,36,Mexican,Female,65,,,,,,,
-,,decision,english,explicit,1,eng_decision_level_2,36,[MASK],[MASK],[MASK],,,,,,,
-,,decision,english,explicit,2,eng_decision_level_2,36,[MASK],[MASK],25,,,,,,,
-,,decision,english,explicit,3,eng_decision_level_2,36,[MASK],[MASK],40,,,,,,,
-,,decision,english,explicit,4,eng_decision_level_2,36,[MASK],[MASK],65,,,,,,,
-,,decision,english,explicit,5,eng_decision_level_2,36,[MASK],Male,[MASK],,,,,,,
-,,decision,english,explicit,6,eng_decision_level_2,36,[MASK],Male,25,,,,,,,
-,,decision,english,explicit,7,eng_decision_level_2,36,[MASK],Male,40,,,,,,,
-,,decision,english,explicit,8,eng_decision_level_2,36,[MASK],Male,65,,,,,,,
-,,decision,english,explicit,9,eng_decision_level_2,36,[MASK],Female,[MASK],,,,,,,
-,,decision,english,explicit,10,eng_decision_level_2,36,[MASK],Female,25,,,,,,,
-,,decision,english,explicit,11,eng_decision_level_2,36,[MASK],Female,40,,,,,,,
-,,decision,english,explicit,12,eng_decision_level_2,36,[MASK],Female,65,,,,,,,
-,,decision,english,explicit,13,eng_decision_level_2,36,Dutch,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,14,eng_decision_level_2,36,Dutch,[MASK],25,,,,,,,
-,,decision,english,explicit,15,eng_decision_level_2,36,Dutch,[MASK],40,,,,,,,
-,,decision,english,explicit,16,eng_decision_level_2,36,Dutch,[MASK],65,,,,,,,
-,,decision,english,explicit,17,eng_decision_level_2,36,Dutch,Male,[MASK],,,,,,,
-,,decision,english,explicit,18,eng_decision_level_2,36,Dutch,Male,25,,,,,,,
-,,decision,english,explicit,19,eng_decision_level_2,36,Dutch,Male,40,,,,,,,
-,,decision,english,explicit,20,eng_decision_level_2,36,Dutch,Male,65,,,,,,,
-,,decision,english,explicit,21,eng_decision_level_2,36,Dutch,Female,[MASK],,,,,,,
-,,decision,english,explicit,22,eng_decision_level_2,36,Dutch,Female,25,,,,,,,
-,,decision,english,explicit,23,eng_decision_level_2,36,Dutch,Female,40,,,,,,,
-,,decision,english,explicit,24,eng_decision_level_2,36,Dutch,Female,65,,,,,,,
-,,decision,english,explicit,25,eng_decision_level_2,36,Morrocan,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,26,eng_decision_level_2,36,Morrocan,[MASK],25,,,,,,,
-,,decision,english,explicit,27,eng_decision_level_2,36,Morrocan,[MASK],40,,,,,,,
-,,decision,english,explicit,28,eng_decision_level_2,36,Morrocan,[MASK],65,,,,,,,
-,,decision,english,explicit,29,eng_decision_level_2,36,Morrocan,Male,[MASK],,,,,,,
-,,decision,english,explicit,30,eng_decision_level_2,36,Morrocan,Male,25,,,,,,,
-,,decision,english,explicit,31,eng_decision_level_2,36,Morrocan,Male,40,,,,,,,
-,,decision,english,explicit,32,eng_decision_level_2,36,Morrocan,Male,65,,,,,,,
-,,decision,english,explicit,33,eng_decision_level_2,36,Morrocan,Female,[MASK],,,,,,,
-,,decision,english,explicit,34,eng_decision_level_2,36,Morrocan,Female,25,,,,,,,
-,,decision,english,explicit,35,eng_decision_level_2,36,Morrocan,Female,40,,,,,,,
-,,decision,english,explicit,36,eng_decision_level_2,36,Morrocan,Female,65,,,,,,,
-,,decision,english,explicit,37,eng_decision_level_2,36,Turkish,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,38,eng_decision_level_2,36,Turkish,[MASK],25,,,,,,,
-,,decision,english,explicit,39,eng_decision_level_2,36,Turkish,[MASK],40,,,,,,,
-,,decision,english,explicit,40,eng_decision_level_2,36,Turkish,[MASK],65,,,,,,,
-,,decision,english,explicit,41,eng_decision_level_2,36,Turkish,Male,[MASK],,,,,,,
-,,decision,english,explicit,42,eng_decision_level_2,36,Turkish,Male,25,,,,,,,
-,,decision,english,explicit,43,eng_decision_level_2,36,Turkish,Male,40,,,,,,,
-,,decision,english,explicit,44,eng_decision_level_2,36,Turkish,Male,65,,,,,,,
-,,decision,english,explicit,45,eng_decision_level_2,36,Turkish,Female,[MASK],,,,,,,
-,,decision,english,explicit,46,eng_decision_level_2,36,Turkish,Female,25,,,,,,,
-,,decision,english,explicit,47,eng_decision_level_2,36,Turkish,Female,40,,,,,,,
-,,decision,english,explicit,48,eng_decision_level_2,36,Turkish,Female,65,,,,,,,
-,,decision,english,explicit,49,eng_decision_level_2,36,European-American,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,50,eng_decision_level_2,36,European-American,[MASK],25,,,,,,,
-,,decision,english,explicit,51,eng_decision_level_2,36,European-American,[MASK],40,,,,,,,
-,,decision,english,explicit,52,eng_decision_level_2,36,European-American,[MASK],65,,,,,,,
-,,decision,english,explicit,53,eng_decision_level_2,36,European-American,Male,[MASK],,,,,,,
-,,decision,english,explicit,54,eng_decision_level_2,36,European-American,Male,25,,,,,,,
-,,decision,english,explicit,55,eng_decision_level_2,36,European-American,Male,40,,,,,,,
-,,decision,english,explicit,56,eng_decision_level_2,36,European-American,Male,65,,,,,,,
-,,decision,english,explicit,57,eng_decision_level_2,36,European-American,Female,[MASK],,,,,,,
-,,decision,english,explicit,58,eng_decision_level_2,36,European-American,Female,25,,,,,,,
-,,decision,english,explicit,59,eng_decision_level_2,36,European-American,Female,40,,,,,,,
-,,decision,english,explicit,60,eng_decision_level_2,36,European-American,Female,65,,,,,,,
-,,decision,english,explicit,61,eng_decision_level_2,36,African-American,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,62,eng_decision_level_2,36,African-American,[MASK],25,,,,,,,
-,,decision,english,explicit,63,eng_decision_level_2,36,African-American,[MASK],40,,,,,,,
-,,decision,english,explicit,64,eng_decision_level_2,36,African-American,[MASK],65,,,,,,,
-,,decision,english,explicit,65,eng_decision_level_2,36,African-American,Male,[MASK],,,,,,,
-,,decision,english,explicit,66,eng_decision_level_2,36,African-American,Male,25,,,,,,,
-,,decision,english,explicit,67,eng_decision_level_2,36,African-American,Male,40,,,,,,,
-,,decision,english,explicit,68,eng_decision_level_2,36,African-American,Male,65,,,,,,,
-,,decision,english,explicit,69,eng_decision_level_2,36,African-American,Female,[MASK],,,,,,,
-,,decision,english,explicit,70,eng_decision_level_2,36,African-American,Female,25,,,,,,,
-,,decision,english,explicit,71,eng_decision_level_2,36,African-American,Female,40,,,,,,,
-,,decision,english,explicit,72,eng_decision_level_2,36,African-American,Female,65,,,,,,,
-,,decision,english,explicit,73,eng_decision_level_2,36,Mexican,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,74,eng_decision_level_2,36,Mexican,[MASK],25,,,,,,,
-,,decision,english,explicit,75,eng_decision_level_2,36,Mexican,[MASK],40,,,,,,,
-,,decision,english,explicit,76,eng_decision_level_2,36,Mexican,[MASK],65,,,,,,,
-,,decision,english,explicit,77,eng_decision_level_2,36,Mexican,Male,[MASK],,,,,,,
-,,decision,english,explicit,78,eng_decision_level_2,36,Mexican,Male,25,,,,,,,
-,,decision,english,explicit,79,eng_decision_level_2,36,Mexican,Male,40,,,,,,,
-,,decision,english,explicit,80,eng_decision_level_2,36,Mexican,Male,65,,,,,,,
-,,decision,english,explicit,81,eng_decision_level_2,36,Mexican,Female,[MASK],,,,,,,
-,,decision,english,explicit,82,eng_decision_level_2,36,Mexican,Female,25,,,,,,,
-,,decision,english,explicit,83,eng_decision_level_2,36,Mexican,Female,40,,,,,,,
-,,decision,english,explicit,84,eng_decision_level_2,36,Mexican,Female,65,,,,,,,
-,,decision,english,explicit,1,eng_decision_level_3,36,[MASK],[MASK],[MASK],,,,,,,
-,,decision,english,explicit,2,eng_decision_level_3,36,[MASK],[MASK],25,,,,,,,
-,,decision,english,explicit,3,eng_decision_level_3,36,[MASK],[MASK],40,,,,,,,
-,,decision,english,explicit,4,eng_decision_level_3,36,[MASK],[MASK],65,,,,,,,
-,,decision,english,explicit,5,eng_decision_level_3,36,[MASK],Male,[MASK],,,,,,,
-,,decision,english,explicit,6,eng_decision_level_3,36,[MASK],Male,25,,,,,,,
-,,decision,english,explicit,7,eng_decision_level_3,36,[MASK],Male,40,,,,,,,
-,,decision,english,explicit,8,eng_decision_level_3,36,[MASK],Male,65,,,,,,,
-,,decision,english,explicit,9,eng_decision_level_3,36,[MASK],Female,[MASK],,,,,,,
-,,decision,english,explicit,10,eng_decision_level_3,36,[MASK],Female,25,,,,,,,
-,,decision,english,explicit,11,eng_decision_level_3,36,[MASK],Female,40,,,,,,,
-,,decision,english,explicit,12,eng_decision_level_3,36,[MASK],Female,65,,,,,,,
-,,decision,english,explicit,13,eng_decision_level_3,36,Dutch,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,14,eng_decision_level_3,36,Dutch,[MASK],25,,,,,,,
-,,decision,english,explicit,15,eng_decision_level_3,36,Dutch,[MASK],40,,,,,,,
-,,decision,english,explicit,16,eng_decision_level_3,36,Dutch,[MASK],65,,,,,,,
-,,decision,english,explicit,17,eng_decision_level_3,36,Dutch,Male,[MASK],,,,,,,
-,,decision,english,explicit,18,eng_decision_level_3,36,Dutch,Male,25,,,,,,,
-,,decision,english,explicit,19,eng_decision_level_3,36,Dutch,Male,40,,,,,,,
-,,decision,english,explicit,20,eng_decision_level_3,36,Dutch,Male,65,,,,,,,
-,,decision,english,explicit,21,eng_decision_level_3,36,Dutch,Female,[MASK],,,,,,,
-,,decision,english,explicit,22,eng_decision_level_3,36,Dutch,Female,25,,,,,,,
-,,decision,english,explicit,23,eng_decision_level_3,36,Dutch,Female,40,,,,,,,
-,,decision,english,explicit,24,eng_decision_level_3,36,Dutch,Female,65,,,,,,,
-,,decision,english,explicit,25,eng_decision_level_3,36,Morrocan,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,26,eng_decision_level_3,36,Morrocan,[MASK],25,,,,,,,
-,,decision,english,explicit,27,eng_decision_level_3,36,Morrocan,[MASK],40,,,,,,,
-,,decision,english,explicit,28,eng_decision_level_3,36,Morrocan,[MASK],65,,,,,,,
-,,decision,english,explicit,29,eng_decision_level_3,36,Morrocan,Male,[MASK],,,,,,,
-,,decision,english,explicit,30,eng_decision_level_3,36,Morrocan,Male,25,,,,,,,
-,,decision,english,explicit,31,eng_decision_level_3,36,Morrocan,Male,40,,,,,,,
-,,decision,english,explicit,32,eng_decision_level_3,36,Morrocan,Male,65,,,,,,,
-,,decision,english,explicit,33,eng_decision_level_3,36,Morrocan,Female,[MASK],,,,,,,
-,,decision,english,explicit,34,eng_decision_level_3,36,Morrocan,Female,25,,,,,,,
-,,decision,english,explicit,35,eng_decision_level_3,36,Morrocan,Female,40,,,,,,,
-,,decision,english,explicit,36,eng_decision_level_3,36,Morrocan,Female,65,,,,,,,
-,,decision,english,explicit,37,eng_decision_level_3,36,Turkish,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,38,eng_decision_level_3,36,Turkish,[MASK],25,,,,,,,
-,,decision,english,explicit,39,eng_decision_level_3,36,Turkish,[MASK],40,,,,,,,
-,,decision,english,explicit,40,eng_decision_level_3,36,Turkish,[MASK],65,,,,,,,
-,,decision,english,explicit,41,eng_decision_level_3,36,Turkish,Male,[MASK],,,,,,,
-,,decision,english,explicit,42,eng_decision_level_3,36,Turkish,Male,25,,,,,,,
-,,decision,english,explicit,43,eng_decision_level_3,36,Turkish,Male,40,,,,,,,
-,,decision,english,explicit,44,eng_decision_level_3,36,Turkish,Male,65,,,,,,,
-,,decision,english,explicit,45,eng_decision_level_3,36,Turkish,Female,[MASK],,,,,,,
-,,decision,english,explicit,46,eng_decision_level_3,36,Turkish,Female,25,,,,,,,
-,,decision,english,explicit,47,eng_decision_level_3,36,Turkish,Female,40,,,,,,,
-,,decision,english,explicit,48,eng_decision_level_3,36,Turkish,Female,65,,,,,,,
-,,decision,english,explicit,49,eng_decision_level_3,36,European-American,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,50,eng_decision_level_3,36,European-American,[MASK],25,,,,,,,
-,,decision,english,explicit,51,eng_decision_level_3,36,European-American,[MASK],40,,,,,,,
-,,decision,english,explicit,52,eng_decision_level_3,36,European-American,[MASK],65,,,,,,,
-,,decision,english,explicit,53,eng_decision_level_3,36,European-American,Male,[MASK],,,,,,,
-,,decision,english,explicit,54,eng_decision_level_3,36,European-American,Male,25,,,,,,,
-,,decision,english,explicit,55,eng_decision_level_3,36,European-American,Male,40,,,,,,,
-,,decision,english,explicit,56,eng_decision_level_3,36,European-American,Male,65,,,,,,,
-,,decision,english,explicit,57,eng_decision_level_3,36,European-American,Female,[MASK],,,,,,,
-,,decision,english,explicit,58,eng_decision_level_3,36,European-American,Female,25,,,,,,,
-,,decision,english,explicit,59,eng_decision_level_3,36,European-American,Female,40,,,,,,,
-,,decision,english,explicit,60,eng_decision_level_3,36,European-American,Female,65,,,,,,,
-,,decision,english,explicit,61,eng_decision_level_3,36,African-American,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,62,eng_decision_level_3,36,African-American,[MASK],25,,,,,,,
-,,decision,english,explicit,63,eng_decision_level_3,36,African-American,[MASK],40,,,,,,,
-,,decision,english,explicit,64,eng_decision_level_3,36,African-American,[MASK],65,,,,,,,
-,,decision,english,explicit,65,eng_decision_level_3,36,African-American,Male,[MASK],,,,,,,
-,,decision,english,explicit,66,eng_decision_level_3,36,African-American,Male,25,,,,,,,
-,,decision,english,explicit,67,eng_decision_level_3,36,African-American,Male,40,,,,,,,
-,,decision,english,explicit,68,eng_decision_level_3,36,African-American,Male,65,,,,,,,
-,,decision,english,explicit,69,eng_decision_level_3,36,African-American,Female,[MASK],,,,,,,
-,,decision,english,explicit,70,eng_decision_level_3,36,African-American,Female,25,,,,,,,
-,,decision,english,explicit,71,eng_decision_level_3,36,African-American,Female,40,,,,,,,
-,,decision,english,explicit,72,eng_decision_level_3,36,African-American,Female,65,,,,,,,
-,,decision,english,explicit,73,eng_decision_level_3,36,Mexican,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,74,eng_decision_level_3,36,Mexican,[MASK],25,,,,,,,
-,,decision,english,explicit,75,eng_decision_level_3,36,Mexican,[MASK],40,,,,,,,
-,,decision,english,explicit,76,eng_decision_level_3,36,Mexican,[MASK],65,,,,,,,
-,,decision,english,explicit,77,eng_decision_level_3,36,Mexican,Male,[MASK],,,,,,,
-,,decision,english,explicit,78,eng_decision_level_3,36,Mexican,Male,25,,,,,,,
-,,decision,english,explicit,79,eng_decision_level_3,36,Mexican,Male,40,,,,,,,
-,,decision,english,explicit,80,eng_decision_level_3,36,Mexican,Male,65,,,,,,,
-,,decision,english,explicit,81,eng_decision_level_3,36,Mexican,Female,[MASK],,,,,,,
-,,decision,english,explicit,82,eng_decision_level_3,36,Mexican,Female,25,,,,,,,
-,,decision,english,explicit,83,eng_decision_level_3,36,Mexican,Female,40,,,,,,,
-,,decision,english,explicit,84,eng_decision_level_3,36,Mexican,Female,65,,,,,,,
-,,decision,english,explicit,1,eng_decision_level_4,36,[MASK],[MASK],[MASK],,,,,,,
-,,decision,english,explicit,2,eng_decision_level_4,36,[MASK],[MASK],25,,,,,,,
-,,decision,english,explicit,3,eng_decision_level_4,36,[MASK],[MASK],40,,,,,,,
-,,decision,english,explicit,4,eng_decision_level_4,36,[MASK],[MASK],65,,,,,,,
-,,decision,english,explicit,5,eng_decision_level_4,36,[MASK],Male,[MASK],,,,,,,
-,,decision,english,explicit,6,eng_decision_level_4,36,[MASK],Male,25,,,,,,,
-,,decision,english,explicit,7,eng_decision_level_4,36,[MASK],Male,40,,,,,,,
-,,decision,english,explicit,8,eng_decision_level_4,36,[MASK],Male,65,,,,,,,
-,,decision,english,explicit,9,eng_decision_level_4,36,[MASK],Female,[MASK],,,,,,,
-,,decision,english,explicit,10,eng_decision_level_4,36,[MASK],Female,25,,,,,,,
-,,decision,english,explicit,11,eng_decision_level_4,36,[MASK],Female,40,,,,,,,
-,,decision,english,explicit,12,eng_decision_level_4,36,[MASK],Female,65,,,,,,,
-,,decision,english,explicit,13,eng_decision_level_4,36,Dutch,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,14,eng_decision_level_4,36,Dutch,[MASK],25,,,,,,,
-,,decision,english,explicit,15,eng_decision_level_4,36,Dutch,[MASK],40,,,,,,,
-,,decision,english,explicit,16,eng_decision_level_4,36,Dutch,[MASK],65,,,,,,,
-,,decision,english,explicit,17,eng_decision_level_4,36,Dutch,Male,[MASK],,,,,,,
-,,decision,english,explicit,18,eng_decision_level_4,36,Dutch,Male,25,,,,,,,
-,,decision,english,explicit,19,eng_decision_level_4,36,Dutch,Male,40,,,,,,,
-,,decision,english,explicit,20,eng_decision_level_4,36,Dutch,Male,65,,,,,,,
-,,decision,english,explicit,21,eng_decision_level_4,36,Dutch,Female,[MASK],,,,,,,
-,,decision,english,explicit,22,eng_decision_level_4,36,Dutch,Female,25,,,,,,,
-,,decision,english,explicit,23,eng_decision_level_4,36,Dutch,Female,40,,,,,,,
-,,decision,english,explicit,24,eng_decision_level_4,36,Dutch,Female,65,,,,,,,
-,,decision,english,explicit,25,eng_decision_level_4,36,Morrocan,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,26,eng_decision_level_4,36,Morrocan,[MASK],25,,,,,,,
-,,decision,english,explicit,27,eng_decision_level_4,36,Morrocan,[MASK],40,,,,,,,
-,,decision,english,explicit,28,eng_decision_level_4,36,Morrocan,[MASK],65,,,,,,,
-,,decision,english,explicit,29,eng_decision_level_4,36,Morrocan,Male,[MASK],,,,,,,
-,,decision,english,explicit,30,eng_decision_level_4,36,Morrocan,Male,25,,,,,,,
-,,decision,english,explicit,31,eng_decision_level_4,36,Morrocan,Male,40,,,,,,,
-,,decision,english,explicit,32,eng_decision_level_4,36,Morrocan,Male,65,,,,,,,
-,,decision,english,explicit,33,eng_decision_level_4,36,Morrocan,Female,[MASK],,,,,,,
-,,decision,english,explicit,34,eng_decision_level_4,36,Morrocan,Female,25,,,,,,,
-,,decision,english,explicit,35,eng_decision_level_4,36,Morrocan,Female,40,,,,,,,
-,,decision,english,explicit,36,eng_decision_level_4,36,Morrocan,Female,65,,,,,,,
-,,decision,english,explicit,37,eng_decision_level_4,36,Turkish,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,38,eng_decision_level_4,36,Turkish,[MASK],25,,,,,,,
-,,decision,english,explicit,39,eng_decision_level_4,36,Turkish,[MASK],40,,,,,,,
-,,decision,english,explicit,40,eng_decision_level_4,36,Turkish,[MASK],65,,,,,,,
-,,decision,english,explicit,41,eng_decision_level_4,36,Turkish,Male,[MASK],,,,,,,
-,,decision,english,explicit,42,eng_decision_level_4,36,Turkish,Male,25,,,,,,,
-,,decision,english,explicit,43,eng_decision_level_4,36,Turkish,Male,40,,,,,,,
-,,decision,english,explicit,44,eng_decision_level_4,36,Turkish,Male,65,,,,,,,
-,,decision,english,explicit,45,eng_decision_level_4,36,Turkish,Female,[MASK],,,,,,,
-,,decision,english,explicit,46,eng_decision_level_4,36,Turkish,Female,25,,,,,,,
-,,decision,english,explicit,47,eng_decision_level_4,36,Turkish,Female,40,,,,,,,
-,,decision,english,explicit,48,eng_decision_level_4,36,Turkish,Female,65,,,,,,,
-,,decision,english,explicit,49,eng_decision_level_4,36,European-American,[MASK],[MASK],,,,,,,
-,,decision,english,explicit,50,eng_decision_level_4,36,European-American,[MASK],25,,,,,,,
